,Company,Major,City,State,Accept,CityState,lats,lons,County,DistFromRoseHulman,BearingFromRoseHulman
554,COSKATA,CHE,Warrenville,IL,A,"('Warrenville', 'IL')",41.81780699999999,-88.17340209999999,Dupage,167.3601326776129,105.02014883068456
555,COSKATA,CHE,Warrenville,IL,A,"('Warrenville', 'IL')",41.81780699999999,-88.17340209999999,Dupage,167.3601326776129,105.02014883068456
556,MACAULAY BROWN,CPE,Dayton,OH,A,"('Dayton', 'OH')",39.7589478,-84.1916069,Montgomery,168.06951800659377,7.583485980107033
557,National Air & Space Intelligence Center,EE,Dayton,OH,R,"('Dayton', 'OH')",39.7589478,-84.1916069,Montgomery,168.06951800659377,7.583485980107033
558,AEROSPACE SYSTEMS CENTER,EE,Dayton,OH,R,"('Dayton', 'OH')",39.7589478,-84.1916069,Montgomery,168.06951800659377,7.583485980107033
559,MACAULAY BROWN,CPE,Dayton,OH,O,"('Dayton', 'OH')",39.7589478,-84.1916069,Montgomery,168.06951800659377,7.583485980107033
560,MACAULAY BROWN,ME,Dayton,OH,A,"('Dayton', 'OH')",39.7589478,-84.1916069,Montgomery,168.06951800659377,7.583485980107033
561,DANNON,CHE,Minster,OH,R,"('Minster', 'OH')",40.3931033,-84.3760612,Auglaize,168.65699324512903,22.898541757997325
562,VALDES ENGINEERING,CHE,Lombard,IL,R,"('Lombard', 'IL')",41.8800296,-88.00784349999999,Dupage,169.48056306797008,101.85510980494864
563,"WANG ENGINEERING, INC.",CE,Lombard,IL,O,"('Lombard', 'IL')",41.8800296,-88.00784349999999,Dupage,169.48056306797008,101.85510980494864
564,VALDES ENGINEERING,CHE,Lombard,IL,A,"('Lombard', 'IL')",41.8800296,-88.00784349999999,Dupage,169.48056306797008,101.85510980494864
565,TOYOTA,ME,Georgetown,KY,A,"('Georgetown', 'KY')",38.2097967,-84.55883109999999,Scott,172.94345934557555,-29.592411368423257
566,RSA,ME,St. Charles,IL,O,"('St. Charles', 'IL')",41.9141945,-88.3086867,Kane,175.71103156668246,106.621432648008
567,,ME,Wright Patterson Afb,OH,A,"('Wright Patterson Afb', 'OH')",39.81858829999999,-84.0484601,Greene,176.0586835663282,8.679429932879343
568,WYNRIGHT,EE,Elk Grove Vlg,IL,A,"('Elk Grove Vlg', 'IL')",42.0039178,-87.9703461,Cook,177.4680183222576,100.65948113414849
569,SMUCKERS,ME,Bowling Green,KY,O,"('Bowling Green', 'KY')",36.9903199,-86.4436018,Warren,178.50621128989678,-74.08595649478232
570,,CHE,Des Plaines,IL,R,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
571,HONEYWELL,CHE,Des Plaines,IL,A,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
572,HONEYWELL,CHE,Des Plaines,IL,O,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
573,HONEYWELL,CHE,Des Plaines,IL,A,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
574,HONEYWELL,CHE BE,Des Plaines,IL,O,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
575,HONEYWELL,CHE,Des Plaines,IL,A,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
576,HONEYWELL,CHE,Des Plaines,IL,A,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
577,HONEYWELL,CHE,Des Plaines,IL,R,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook,178.6723214337781,99.13004215253328
578,"KRAFT FOODS, INC.",CHE,Glenview,IL,A,"('Glenview', 'IL')",42.0697509,-87.7878408,Cook,180.42182838781656,97.46333671574924
579,NUCOR STEEL,CE,Waterloo,IN,R,"('Waterloo', 'IN')",41.4319946,-85.0199666,Dekalb,181.39826037742426,48.734998302740266
580,LEXMARK,CPE,Lexington,KY,O,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
581,LEXMARK,ME,Lexington,KY,A,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
582,LEXMARK,ME,Lexington,KY,R,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
583,LEXMARK,CPE,Lexington,KY,A,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
584,INGERSOLL RAND,ME,Lexington,KY,R,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
585,LEXMARK,CPE,Lexington,KY,A,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
586,INGERSOLL RAND,ME,Lexington,KY,R,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
587,LEXMARK,CS,Lexington,KY,R,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
588,LEXMARK,CS,Lexington,KY,A,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
589,LEXMARK,ME,Lexington,KY,A,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette,181.77380564816772,-32.24862644575139
590,LOGAN ALUMINUM,CHE,Russellville,KY,R,"('Russellville', 'KY')",36.8453199,-86.887219,Logan,183.50003296146625,-82.32117892480723
591,ALLSTATE INSURANCE,MA ECON,Northbrook,IL,A,"('Northbrook', 'IL')",42.1275267,-87.82895479999999,Cook,184.66603279299324,97.94360441158695
592,ALLSTATE INSURANCE,MA,Northbrook,IL,A,"('Northbrook', 'IL')",42.1275267,-87.82895479999999,Cook,184.66603279299324,97.94360441158695
593,ENGIS CORP.,ME,"Wheeling,",IL,A,"('Wheeling,', 'IL')",42.1391927,-87.9289591,Cook,186.26835807686425,99.46722283061413
594,HAGA ELECTRIC AMERICA,ME,Buffalo Grove,IL,A,"('Buffalo Grove', 'IL')",42.1662831,-87.9631308,Cook,188.41632199915173,99.8939523083639
595,ARCHER DANIELS MIDLAND,ME,Galesburg,IL,R,"('Galesburg', 'IL')",40.94781580000001,-90.3712395,Knox,189.65845378311096,146.72180547935187
596,PROCTER & GAMBLE,CHE,Cape Giradeaux,MO,A,"('Cape Giradeaux', 'MO')",37.3058839,-89.51814759999999,Cape Girardeau,191.15826452656296,-128.94379466058427
597,JUST5CLICKS,CS,North Barrington,IL,R,"('North Barrington', 'IL')",42.207802,-88.1406349,Lake,193.05412312915863,102.39392531161606
598,MANHARD,CE,Vernon Hills,IL,O,"('Vernon Hills', 'IL')",42.23933230000001,-87.9653565,Lake,193.4009365092944,99.65964366162068
599,NEWPAGE,CHE,Wickliffe,KY,A,"('Wickliffe', 'KY')",36.9647754,-89.0892348,Ballard,198.12731263895455,-119.32683725775965
600,SEKISUI VOLTEK,ME,Coldwater,MI,O,"('Coldwater', 'MI')",41.9403263,-85.00052149999999,Branch,209.12405892381878,55.07963596508629
601,US ARMY CORPS OF ENGINEERING,CE,Jamestown,KY,A,"('Jamestown', 'KY')",36.9847899,-85.06300999999999,Russell,211.66865668967313,-53.7672282682321
602,ACCELERATED MACHINE & DESIGN,ME,Rockford,IL,A,"('Rockford', 'IL')",42.2711311,-89.0939952,Winnebago,213.58145652263363,114.95764802679669
603,PERRY ENGINEERING,CE,Goodlettsville,TN,O,"('Goodlettsville', 'TN')",36.3231066,-86.7133302,Davidson,220.55163355990445,-81.03517473733346
604,ARCHER DANIELS MIDLAND,CHE,Camanche,IA,R,"('Camanche', 'IA')",41.7853085,-90.2529064,Clinton,220.85529620262673,132.94347690107176
605,ARCHER DANIELS MIDLAND,CHE,Camanche,IA,R,"('Camanche', 'IA')",41.7853085,-90.2529064,Clinton,220.85529620262673,132.94347690107176
606,ARCHER DANIELS MIDLAND,CHE,Clinton,IA,A,"('Clinton', 'IA')",41.8444735,-90.1887379,Clinton,221.48638600112105,131.59174148698415
607,ARCHER DANIELS MIDLAND,CHE,Clinton,IA,A,"('Clinton', 'IA')",41.8444735,-90.1887379,Clinton,221.48638600112105,131.59174148698415
608,MARATHON OIL,CE,Findlay,OH,A,"('Findlay', 'OH')",41.04422,-83.6499321,Hancock,221.97410570024056,30.296053613107855
609,THERMALTECH,ME,Richland,MI,A,"('Richland', 'MI')",42.3761504,-85.45500539999999,Kalamazoo,222.63243962136448,64.53683104808246
610,BRUNER CORPORATION,ME,Hillard,OH,A,"('Hillard', 'OH')",40.0333961,-83.1582451,Franklin,224.74419741512352,11.12132741756942
611,MS CONSULTANTS INC.,CE,Columbus,OH,O,"('Columbus', 'OH')",39.9611755,-82.99879419999999,Franklin,232.44136574324077,9.600485148675915
612,GRANGE INSURANCE,MA,Columbus,OH,A,"('Columbus', 'OH')",39.9611755,-82.99879419999999,Franklin,232.44136574324077,9.600485148675915
613,MS CONSULTANTS INC.,CE,Columbus,OH,O,"('Columbus', 'OH')",39.9611755,-82.99879419999999,Franklin,232.44136574324077,9.600485148675915
614,CIVIL AND ENVIROMENTAL CONSULTANTS,CE,Columbus,OH,O,"('Columbus', 'OH')",39.9611755,-82.99879419999999,Franklin,232.44136574324077,9.600485148675915
615,WHIRLPOOL,ME,Marion,OH,R,"('Marion', 'OH')",40.5886699,-83.1285242,Marion,234.96171677304545,20.358875559212226
616,ARCHER DANIELS MIDLAND,CHE,Fosteria,OH,R,"('Fosteria', 'OH')",41.156998,-83.41687019999999,Seneca,236.33724635580174,30.59264661966263
617,HNI CORP.,ME,Muscatine,IA,R,"('Muscatine', 'IA')",41.424473,-91.0432051,Muscatine,236.77515769482042,144.263350431349
618,"VESTA, INC",ME,Franklin,WI,R,"('Franklin', 'WI')",42.888627,-88.03841949999999,Milwaukee,238.22861311369655,98.64794230000967
619,GENTEX,ME,Zeeland,MI,A,"('Zeeland', 'MI')",42.8125246,-86.01865099999999,Ottawa,240.01319999784062,73.91477651109633
620,GENTEX,CHE,Zeeland,MI,O,"('Zeeland', 'MI')",42.8125246,-86.01865099999999,Ottawa,240.01319999784062,73.91477651109633
621,MEAD JOHNSON NUTRITION,CHE,Zeeland,MI,A,"('Zeeland', 'MI')",42.8125246,-86.01865099999999,Ottawa,240.01319999784062,73.91477651109633
622,GENTEX,ME,Zeeland,MI,A,"('Zeeland', 'MI')",42.8125246,-86.01865099999999,Ottawa,240.01319999784062,73.91477651109633
623,O I,CHE,Perrysburg,OH,A,"('Perrysburg', 'OH')",41.556996,-83.627157,Wood,241.55248367236237,37.61086830999973
624,BOSTIK,CHE CHEM,Milwaukee,WI,A,"('Milwaukee', 'WI')",43.0389025,-87.9064736,Milwaukee,247.56079858870993,96.74403326242161
625,O I,ME,Toledo,OH,R,"('Toledo', 'OH')",41.6639383,-83.55521200000001,Lucas,248.8732772876775,38.50834462723761
626,O I,ME,Toledo,OH,A,"('Toledo', 'OH')",41.6639383,-83.55521200000001,Lucas,248.8732772876775,38.50834462723761
627,O I,CHE,Toledo,OH,A,"('Toledo', 'OH')",41.6639383,-83.55521200000001,Lucas,248.8732772876775,38.50834462723761
628,BOSTIK,CHEM,Wauwatosa,WI,A,"('Wauwatosa', 'WI')",43.0494572,-88.0075875,Milwaukee,248.9693483341148,97.88907584682528
629,ALCOA,ME,Murpheesboro,TN,R,"('Murpheesboro', 'TN')",35.8456213,-86.39027,Rutherford,256.15000531107296,-78.13251896901822
630,DART SOLO CORPORATION,CHE,Mason,MI,O,"('Mason', 'MI')",42.5792027,-84.4435845,Ingham,261.53057786674367,55.84208919067641
631,ROCKWELL COLLINS,CPE,Cedar Rapids,MI,R,"('Cedar Rapids', 'MI')",43.05508589999999,-85.6095757,Kent,262.5190158805714,70.67049523370312
632,ROCKWELL COLLINS,EE,Cedar Rapids,MI,R,"('Cedar Rapids', 'MI')",43.05508589999999,-85.6095757,Kent,262.5190158805714,70.67049523370312
633,ROCKWELL COLLINS,SE,Cedar Rapids,MI,A,"('Cedar Rapids', 'MI')",43.05508589999999,-85.6095757,Kent,262.5190158805714,70.67049523370312
634,MARATHON OIL,CHE,Catlettsburg,KY,A,"('Catlettsburg', 'KY')",38.4048042,-82.60043689999999,Boyd,264.6313987199843,-14.792013693281502
635,EPIC SYSTEMS,ME,Verona,WI,R,"('Verona', 'WI')",42.990831,-89.53317729999999,Dane,268.026546129645,114.53428153148818
636,EPIC SYSTEMS,BE,Verona,WI,R,"('Verona', 'WI')",42.990831,-89.53317729999999,Dane,268.026546129645,114.53428153148818
637,EPIC SYSTEMS,BE,Madison,WI,R,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
638,EPIC SYSTEMS,CHE,Madison,WI,R,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
639,EPIC SYSTEMS,ME,Madison,WI,R,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
640,EPIC SYSTEMS,BE,Madison,WI,R,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
641,EPIC SYSTEMS,BE,Madison,WI,R,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
642,EPIC SYSTEMS,CS,Madison,WI,R,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
643,EPIC SYSTEMS,SE,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
644,EPIC SYSTEMS,CS,Madison,WI,R,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
645,EPIC SYSTEMS,BE,Madison,WI,O,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
646,EPIC SYSTEMS,SE,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
647,EPIC SYSTEMS,CS,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
648,EPIC SYSTEMS,BE,Madison,WI,R,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
649,EPIC SYSTEMS,ME,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
650,EPIC SYSTEMS,BE,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
651,EPIC SYSTEMS,CHE,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
652,EPIC SYSTEMS,CPE,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
653,EPIC SYSTEMS,CPE,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
654,EPIC SYSTEMS,CS,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane,270.3510084752115,112.73702746980925
655,POLLARD BANKNOTE,ME,Ipsilanti,MI,A,"('Ipsilanti', 'MI')",42.2411499,-83.61299389999999,Washtenaw,272.067168228054,45.68492448588823
656,RICARDO,ME,Belleville,MI,A,"('Belleville', 'MI')",42.2047619,-83.4852133,Wayne,275.18139018232523,44.3710166860095
657,ALCOA,CE,Whitehall,MI,A,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon,276.0913682483382,79.71347348211165
658,ALCOA,CHE,Whitehall,MI,A,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon,276.0913682483382,79.71347348211165
659,ALCOA,CHE,Whitehall,MI,R,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon,276.0913682483382,79.71347348211165
660,ALCOA,ME,Whitehall,MI,R,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon,276.0913682483382,79.71347348211165
661,ALCOA,ME,Whitehall,MI,A,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon,276.0913682483382,79.71347348211165
662,ALCOA,ME,Whitehall,MI,A,"('Whitehall', 'MI')",43.4100107,-86.34867919999999,Muskegon,276.0913682483382,79.71347348211165
663,SUNPOWER,EP,Athens,OH,A,"('Athens', 'OH')",39.3292396,-82.1012554,Athens,279.1695791326815,-0.4725024215718642
664,SUNPOWER,ME,Athens,OH,O,"('Athens', 'OH')",39.3292396,-82.1012554,Athens,279.1695791326815,-0.4725024215718642
665,CHRYSLER,ME,Trenton,MI,O,"('Trenton', 'MI')",42.1394858,-83.1782587,Wayne,284.23478174048364,41.58111269509872
666,ARCHER DANIELS MIDLAND,CHE,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
667,ROCKWELL COLLINS,EE,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
668,ROCKWELL COLLINS,EE,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
669,ROCKWELL COLLINS,CPE,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
670,ROCKWELL COLLINS,CPE,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
671,ROCKWELL COLLINS,EE,Cedar Rapids,IA,R,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
672,ROCKWELL COLLINS,SE,Cedar Rapids,IA,R,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
673,ROCKWELL COLLINS,CPE,Cedar Rapids,IA,R,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
674,ROCKWELL COLLINS,EE,Cedar Rapids,IA,R,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
675,ROCKWELL COLLINS,EE,Cedar Rapids,IA,O,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
676,ROCKWELL COLLINS,ME,Cedar Rapids,IA,R,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
677,ROCKWELL COLLINS,EE,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
678,ROCKWELL COLLINS,EE,Cedar Rapids,IA,R,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
679,ROCKWELL COLLINS,EE,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
680,ROCKWELL COLLINS,ME,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
681,ROCKWELL COLLINS,ME,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn,284.89638837248185,141.3494246065576
682,OUTBOUND TECHNOLOGIES INC,BE,New Hudson,MI,R,"('New Hudson', 'MI')",42.5108667,-83.61549470000001,Oakland,285.06218026610867,48.432316287670176
683,GE,ME,West Chester,OH,A,"('West Chester', 'OH')",39.0875777,-81.9226372,Meigs,290.2661159531941,-3.636639693760018
684,WILLIAMS INTERNATIONAL,ME,Walled Lake,MI,O,"('Walled Lake', 'MI')",42.537811,-83.4810481,Oakland,291.1790557317264,47.718608742310906
685,FORD,ME,Dearborn,MI,R,"('Dearborn', 'MI')",42.3222599,-83.17631449999999,Wayne,292.394237847523,43.496559333177004
686,FORD,ME,Dearborn,MI,A,"('Dearborn', 'MI')",42.3222599,-83.17631449999999,Wayne,292.394237847523,43.496559333177004
687,FORD,EE,Dearborn,MI,A,"('Dearborn', 'MI')",42.3222599,-83.17631449999999,Wayne,292.394237847523,43.496559333177004
688,FORD,ME,Dearborn,MI,R,"('Dearborn', 'MI')",42.3222599,-83.17631449999999,Wayne,292.394237847523,43.496559333177004
689,FORD,EE,Dearborn,MI,A,"('Dearborn', 'MI')",42.3222599,-83.17631449999999,Wayne,292.394237847523,43.496559333177004
690,FORD,EE,Dearborn,MI,R,"('Dearborn', 'MI')",42.3222599,-83.17631449999999,Wayne,292.394237847523,43.496559333177004
691,FORD,ME,Dearborn,MI,R,"('Dearborn', 'MI')",42.3222599,-83.17631449999999,Wayne,292.394237847523,43.496559333177004
692,XBY2,SE,Farmington Hills,MI,R,"('Farmington Hills', 'MI')",42.4989936,-83.3677168,Oakland,293.40716895455995,46.54977845427337
693,XBY2,CS,Farmington Hills,MI,A,"('Farmington Hills', 'MI')",42.4989936,-83.3677168,Oakland,293.40716895455995,46.54977845427337
694,XBY2,SE,Farmington Hills,MI,O,"('Farmington Hills', 'MI')",42.4989936,-83.3677168,Oakland,293.40716895455995,46.54977845427337
695,XBY2,CS,Farmington Hills,MI,O,"('Farmington Hills', 'MI')",42.4989936,-83.3677168,Oakland,293.40716895455995,46.54977845427337
696,,SE,Farmington Hills,MI,R,"('Farmington Hills', 'MI')",42.4989936,-83.3677168,Oakland,293.40716895455995,46.54977845427337
697,FEDERAL MOGUL,ME,Southfield,MI,R,"('Southfield', 'MI')",42.4733688,-83.2218731,Oakland,297.60063438137223,45.31165792408316
698,FEDERAL MOGUL,ME,Southfield,MI,R,"('Southfield', 'MI')",42.4733688,-83.2218731,Oakland,297.60063438137223,45.31165792408316
699,GENERAL MOTORS,OE,Warren,MI,A,"('Warren', 'MI')",42.49299999999999,-83.02819699999999,Macomb,305.8353202528332,44.24816408222677
700,"GRESHAM, SMITH AND PARTNERS",CE,Knoxville,TN,A,"('Knoxville', 'TN')",35.9606384,-83.9207392,Knox,306.113581907776,-51.474476197294706
701,OPTIS,OE,Troy,MI,O,"('Troy', 'MI')",42.6055893,-83.1499304,Oakland,306.50334901327386,46.10587171686104
702,CHRYSLER,ME,Auburn Hills,MI,A,"('Auburn Hills', 'MI')",42.6875323,-83.2341028,Oakland,307.36396282381486,47.42123869470026
703,CHRYSLER,ME,Auburn Hills,MI,A,"('Auburn Hills', 'MI')",42.6875323,-83.2341028,Oakland,307.36396282381486,47.42123869470026
704,DELPHI,SE,Auburn Hills,MI,A,"('Auburn Hills', 'MI')",42.6875323,-83.2341028,Oakland,307.36396282381486,47.42123869470026
705,CHRYSLER,ME,Auburn Hills,MI,A,"('Auburn Hills', 'MI')",42.6875323,-83.2341028,Oakland,307.36396282381486,47.42123869470026
706,CHRYSLER,ME,Auburn Hills,MI,A,"('Auburn Hills', 'MI')",42.6875323,-83.2341028,Oakland,307.36396282381486,47.42123869470026
707,CHRYSLER,ME,Auburn Hills,MI,A,"('Auburn Hills', 'MI')",42.6875323,-83.2341028,Oakland,307.36396282381486,47.42123869470026
708,CHRYSLER,EE,Auburn Hills,MI,R,"('Auburn Hills', 'MI')",42.6875323,-83.2341028,Oakland,307.36396282381486,47.42123869470026
709,ALCOA,CHE,Morristown,TN,R,"('Morristown', 'TN')",36.2139814,-83.29489219999999,Hamblen,315.01641801732075,-44.44591408388266
710,OSHKOSH CORPORATION,ME,Osh Kosh,WI,O,"('Osh Kosh', 'WI')",44.0247062,-88.5426136,Winnebago,319.9599244987961,100.84982473202005
711,BEMIS,CHE,Osh Kosh,WI,A,"('Osh Kosh', 'WI')",44.0247062,-88.5426136,Winnebago,319.9599244987961,100.84982473202005
712,OSHKOSH CORPORATION,ME,Osh Kosh,WI,A,"('Osh Kosh', 'WI')",44.0247062,-88.5426136,Winnebago,319.9599244987961,100.84982473202005
713,OSHKOSH CORPORATION,ME,Osh Kosh,WI,A,"('Osh Kosh', 'WI')",44.0247062,-88.5426136,Winnebago,319.9599244987961,100.84982473202005
714,BEMIS,CHE,Osh Kosh,WI,A,"('Osh Kosh', 'WI')",44.0247062,-88.5426136,Winnebago,319.9599244987961,100.84982473202005
715,ALPHA TECH,CHE,Akron,OH,A,"('Akron', 'OH')",41.0814447,-81.51900529999999,Summit,325.4297897386932,21.72484207500907
716,ARCADIS,CE,Chattanooga,TN,A,"('Chattanooga', 'TN')",35.0456297,-85.3096801,Hamilton,325.6786815251335,-69.44263851629127
717,ARCHER DANIELS MIDLAND,CHE,Chattanooga,TN,A,"('Chattanooga', 'TN')",35.0456297,-85.3096801,Hamilton,325.6786815251335,-69.44263851629127
718,POINT BEACH NUCLEAR PLANT,ME,Point Beach,WI,A,"('Point Beach', 'WI')",44.1999304,-87.52816469999999,Door,326.07935565247163,91.71900082699574
719,DOW CHEMICAL,CHE,Midland,MI,R,"('Midland', 'MI')",43.6155825,-84.2472116,Midland,326.96256638535476,61.850481702223625
720,DOW CHEMICAL,CHE,Midland,MI,A,"('Midland', 'MI')",43.6155825,-84.2472116,Midland,326.96256638535476,61.850481702223625
721,DOW CHEMICAL,CHE,Midland,MI,R,"('Midland', 'MI')",43.6155825,-84.2472116,Midland,326.96256638535476,61.850481702223625
722,DOW CHEMICAL,CHE,Midland,MI,A,"('Midland', 'MI')",43.6155825,-84.2472116,Midland,326.96256638535476,61.850481702223625
723,DOW CHEMICAL,CHE,Midland,MI,A,"('Midland', 'MI')",43.6155825,-84.2472116,Midland,326.96256638535476,61.850481702223625
724,PROGRESSIVE INSURANCE,SE,Cleveland,OH,R,"('Cleveland', 'OH')",41.4994954,-81.6954088,Cuyahoga,327.05968521780676,27.04334323407388
725,ALCOA,ME,Cleveland,OH,A,"('Cleveland', 'OH')",41.4994954,-81.6954088,Cuyahoga,327.05968521780676,27.04334323407388
726,ALCOA,ME,Cleveland,OH,A,"('Cleveland', 'OH')",41.4994954,-81.6954088,Cuyahoga,327.05968521780676,27.04334323407388
727,PROGRESSIVE INSURANCE,SE,Cleveland,OH,O,"('Cleveland', 'OH')",41.4994954,-81.6954088,Cuyahoga,327.05968521780676,27.04334323407388
728,EXPLORYS,CS,Cleveland,OH,O,"('Cleveland', 'OH')",41.4994954,-81.6954088,Cuyahoga,327.05968521780676,27.04334323407388
729,TIMKEN,ME,Canton,OH,O,"('Canton', 'OH')",40.79894729999999,-81.378447,Stark,327.06565600076715,18.07167023084296
730,TIMKEN,ME,Canton,OH,A,"('Canton', 'OH')",40.79894729999999,-81.378447,Stark,327.06565600076715,18.07167023084296
731,MARATHON OIL,CHE,Canton,OH,O,"('Canton', 'OH')",40.79894729999999,-81.378447,Stark,327.06565600076715,18.07167023084296
732,BEMIS,CHE,Neenau,WI,R,"('Neenau', 'WI')",44.1858193,-88.462609,Winnebago,330.11350429136684,99.78493756646412
733,INTERNATIONAL PAPER,CHE,Courtland,AL,O,"('Courtland', 'AL')",34.6689794,-87.3094649,Lawrence,332.1919659123404,-89.79087510692422
734,ARCHER DANIELS MIDLAND,CHE,Memphis,TN,O,"('Memphis', 'TN')",35.1495343,-90.0489801,Shelby,334.15208362366457,-117.36410417218654
735,NASA,CS,Marshall Space Flight Center,AL,O,"('Marshall Space Flight Center', 'AL')",34.6465571,-86.67574549999999,Madison,335.6810172354989,-83.62815542786062
736,CARGILL,CHE,Conover,IA,R,"('Conover', 'IA')",43.2163613,-91.89738249999999,Winneshiek,350.0323763066333,131.0463168454415
737,NOVELIS,EE,Fremont,WV,R,"('Fremont', 'WV')",40.0216713,-80.7003072,Marshall,353.8970546026778,8.181662284832171
738,NOVELIS,CHE,Fremont,WV,A,"('Fremont', 'WV')",40.0216713,-80.7003072,Marshall,353.8970546026778,8.181662284832171
