,Company,Major,City,State,Accept,CityState,lats,lons,County
946,NSA,EE,Fort Meade,MD,R,"('Fort Meade', 'MD')",39.1137602,-76.7267773,Anne Arundel
947,OUTBOUND TECHNOLOGIES INC,BE,New Hudson,MI,R,"('New Hudson', 'MI')",42.5108667,-83.61549470000001,Oakland
948,RINCON RESEARCH CORPORATION,EE,Tucson,AZ,R,"('Tucson', 'AZ')",32.2217429,-110.926479,Pima
949,ROCKWELL COLLINS,EE,Cedar Rapids,IA,R,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn
950,ROCKWELL COLLINS,EE,Cedar Rapids,IA,R,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn
951,ROCKWELL COLLINS,ME,Cedar Rapids,IA,R,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn
952,RW ARMSTRONG,CE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
953,SIEMENS,ME,Orlando,FL,R,"('Orlando', 'FL')",28.5383355,-81.3792365,Orange
954,SOFTWARE ENGINEERING PROFESSIONALS,SE,Carmel,IN,R,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton
955,SPX,ME,Houston,TX,R,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
956,TEXAS INSTRUMENTS,EE,Dallas,TX,R,"('Dallas', 'TX')",32.7801399,-96.80045109999999,Dallas
957,THYSSEUN KRUPP,ME,Danville,IL,R,"('Danville', 'IL')",40.124481,-87.6300207,Vermilion
958,UNIVERSITY OF LOUISVILLE,AB,Louisville,KY,R,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson
959,WHIRLPOOL,ME,Marion,OH,R,"('Marion', 'OH')",40.5886699,-83.1285242,Marion
960,ARCHER DANIELS MIDLAND,CHE,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn
961,ARCHER DANIELS MIDLAND,ME,Frankfort,IN,A,"('Frankfort', 'IN')",40.2794809,-86.5108355,Clinton
962,AIM MACHINERY,ME,Merrillville,IN,A,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake
963,AIRCOM,BE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
964,ALCOA,ME,Cleveland,OH,A,"('Cleveland', 'OH')",41.4994954,-81.6954088,Cuyahoga
965,ALCOA,ME,Cleveland,OH,A,"('Cleveland', 'OH')",41.4994954,-81.6954088,Cuyahoga
966,ALLISON TRANSMISSION,CPE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
967,ALLISON TRANSMISSION,EE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
968,ALLSTATE INSURANCE,MA,Northbrook,IL,A,"('Northbrook', 'IL')",42.1275267,-87.82895479999999,Cook
969,ALLSTATE INSURANCE,MA ECON,Northbrook,IL,A,"('Northbrook', 'IL')",42.1275267,-87.82895479999999,Cook
970,AMADEUS CONSULTING,SE,Boulder,CO,A,"('Boulder', 'CO')",40.0149856,-105.2705456,Boulder
971,AMERICAN STRUCTUREPOINT,CE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
972,ANGEL LEARNING,CS,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
973,ARCELOR MITTAL,ME,Riverdale,IL,A,"('Riverdale', 'IL')",41.63336779999999,-87.6331021,Cook
974,ARCHER DANIELS MIDLAND,CHE,Marshall,MN,A,"('Marshall', 'MN')",44.448423,-95.79119159999999,Lyon
975,ASCENDANT ENGINEERING,CPE,Austin,TX,A,"('Austin', 'TX')",30.267153,-97.7430608,Travis
976,BECKMAN COULTER,BE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
977,BECKMAN COULTER,ME,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
978,BEMIS,CHE,Osh Kosh,WI,A,"('Osh Kosh', 'WI')",44.0247062,-88.5426136,Winnebago
979,BETTIS LABS,EE,Pittsburgh,PA,A,"('Pittsburgh', 'PA')",40.44062479999999,-79.9958864,Allegheny
980,BETTIS LABS,ME,Charleston,SC,A,"('Charleston', 'SC')",32.7765656,-79.93092159999999,Charleston
981,BLUE ARC ENGINEERING,ME,Greenfield,IN,A,"('Greenfield', 'IN')",39.785043,-85.7694226,Hancock
982,BMW,EE,Spartanburg,SC,A,"('Spartanburg', 'SC')",34.9495672,-81.9320482,Spartanburg
983,BOSTON SCIENTIFIC,CPE,St. Paul,MN,A,"('St. Paul', 'MN')",44.9537029,-93.0899578,Ramsey
984,BOSTON SCIENTIFIC,EE,St. Paul,MN,A,"('St. Paul', 'MN')",44.9537029,-93.0899578,Ramsey
985,BURNS & MCDONNELL,CHE,Kansas City,MO,A,"('Kansas City', 'MO')",39.0997265,-94.5785667,Jackson
986,BURNS & MCDONNELL,CHE,Kansas City,MO,A,"('Kansas City', 'MO')",39.0997265,-94.5785667,Jackson
987,BURNS & MCDONNELL,CHE,Kansas City,MO,A,"('Kansas City', 'MO')",39.0997265,-94.5785667,Jackson
988,CONOCOPHILLIPS,ME,Houston,TX,A,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
989,COOK MEDICAL,CHE,San Clemente,CA,A,"('San Clemente', 'CA')",33.4269728,-117.6119925,Orange
990,CRANE,OE,Crane,IN,A,"('Crane', 'IN')",38.8911588,-86.90389379999999,Martin
991,DATA ANALYSIS SOLUTIONS,ME,Houston,TX,A,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
992,DOW CHEMICAL,CHE,Midland,MI,A,"('Midland', 'MI')",43.6155825,-84.2472116,Midland
993,DUKE ENERGY,EE,Edwardsport,IN,A,"('Edwardsport', 'IN')",38.811991,-87.2522367,Knox
994,DYNEGY,EE,O'Fallon,IL,A,"(""O'Fallon"", 'IL')",38.592323,-89.910991,St Clair
995,DYNEGY,ME,O'Fallon,IL,A,"(""O'Fallon"", 'IL')",38.592323,-89.910991,St Clair
996,DYNEGY,ME,O'Fallon,IL,A,"(""O'Fallon"", 'IL')",38.592323,-89.910991,St Clair
997,ENDRESS + HAUSER,CHE,Greenwood,IN,A,"('Greenwood', 'IN')",39.6136578,-86.10665259999999,Johnson
998,EPIC SYSTEMS,CPE,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane
999,EPIC SYSTEMS,CS,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane
1000,EPIC SYSTEMS,SE,Madison,WI,A,"('Madison', 'WI')",43.0730517,-89.4012302,Dane
1001,EXACTTARGET,SE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1002,EXXON MOBIL,EE,Beaumont,TX,A,"('Beaumont', 'TX')",30.080174,-94.1265562,Jefferson
1003,EXXON MOBIL,CE,Fairfax,VA,A,"('Fairfax', 'VA')",38.84622359999999,-77.30637329999999,US
1004,EXXON MOBIL,CHE,Houston,TX,A,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
1005,EXXON MOBIL,ME,Houston,TX,A,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
1006,"FH PASCEN, SN NIELSEN",CE,Los Angeles,CA,A,"('Los Angeles', 'CA')",34.0522342,-118.2436849,Los Angeles
1007,FRITO LAY,CPE,Bakersfield,CA,A,"('Bakersfield', 'CA')",35.3732921,-119.0187125,Kern
1008,GARMIN,CPE,Olathe,KS,A,"('Olathe', 'KS')",38.8813958,-94.81912849999999,Johnson
1009,GARMONG CONSTRUCTION,CE,Terre Haute,IN,A,"('Terre Haute', 'IN')",39.4667034,-87.41390919999999,Vigo
1010,GE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton
1011,GE,ME,Louisville,KY,A,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson
1012,GENERAL CABLE,EE,Highland Heights,KY,A,"('Highland Heights', 'KY')",39.0331169,-84.4518854,Campbell
1013,"GRESHAM, SMITH AND PARTNERS",CE,Knoxville,TN,A,"('Knoxville', 'TN')",35.9606384,-83.9207392,Knox
1014,HAGA ELECTRIC AMERICA,ME,Buffalo Grove,IL,A,"('Buffalo Grove', 'IL')",42.1662831,-87.9631308,Cook
1015,HALLIBURTON,CHE,Pampa,TX,A,"('Pampa', 'TX')",35.5361559,-100.9598709,Gray
1016,HILL ROM CO.,BE,Batesville,IN,A,"('Batesville', 'IN')",39.3000511,-85.222184,Ripley
1017,HNTB CORPORATION,CHE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1018,HONEYWELL,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
1019,HONEYWELL,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
1020,IBM,SE,Westford,MA,A,"('Westford', 'MA')",42.5792583,-71.4378411,Middlesex
1021,INTERACTIVE INTELLIGENCE,CS,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1022,INTERACTIVE INTELLIGENCE,SE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1023,IRIMSENS,OE,Pittsburgh,PA,A,"('Pittsburgh', 'PA')",40.44062479999999,-79.9958864,Allegheny
1024,JEDSON ENGINEERING,ME,Milford,OH,A,"('Milford', 'OH')",39.1753377,-84.29438209999999,Clermont
1025,KIEWET SOUTHERN,CE,Baltimore,MD,A,"('Baltimore', 'MD')",39.2903848,-76.6121893,US
1026,KIMLEY HORN,CE,Vero Beach,FL,A,"('Vero Beach', 'FL')",27.6386434,-80.39727359999999,Indian River
1027,KIMLEY HORN,CE,Vero Beach,FL,A,"('Vero Beach', 'FL')",27.6386434,-80.39727359999999,Indian River
1028,LEXMARK,CPE,Lexington,KY,A,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette
1029,LEXMARK,ME,Lexington,KY,A,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette
1030,LUTRON,EE,Coopersburg,PA,A,"('Coopersburg', 'PA')",40.5114885,-75.390458,Lehigh
1031,MARATHON OIL,CE,Findlay,OH,A,"('Findlay', 'OH')",41.04422,-83.6499321,Hancock
1032,MARATHON OIL,CHE,Garyville,LA,A,"('Garyville', 'LA')",30.056035,-90.6192554,St John the Baptist
1033,MARATHON OIL,CHE,Robinson,IL,A,"('Robinson', 'IL')",39.0053201,-87.7391935,Crawford
1034,MD WESSLER & ASSOCIATES,CE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1035,MOFFATT & NICHOL,CE,Norfolk,VA,A,"('Norfolk', 'VA')",36.8507689,-76.28587259999999,US
1036,MOORE ENGINEERING,EE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1037,NATIONAL INSTRUMENTS,CPE,Austin,TX,A,"('Austin', 'TX')",30.267153,-97.7430608,Travis
1038,NAVSEA,CPE,Virginia Beach,VA,A,"('Virginia Beach', 'VA')",36.8529263,-75.97798499999999,US
1039,NEWPAGE,CHE,Wickliffe,KY,A,"('Wickliffe', 'KY')",36.9647754,-89.0892348,Ballard
1040,NICHOLSON CONSTRUCTION COMPANY,CE,Pittsburgh,PA,A,"('Pittsburgh', 'PA')",40.44062479999999,-79.9958864,Allegheny
1041,NIPSCO,CHE,West Terre Haute,IN,A,"('West Terre Haute', 'IN')",39.4650363,-87.45002099999999,Vigo
1042,NORTHROP GRUMMAN,ME,Woodland Hills,CA,A,"('Woodland Hills', 'CA')",34.165357,-118.6089752,Los Angeles
1043,NORTHROP GRUMMAN,CPE,Baltimore,MD,A,"('Baltimore', 'MD')",39.2903848,-76.6121893,US
1044,CRANE,EE,Crane,IN,A,"('Crane', 'IN')",38.8911588,-86.90389379999999,Martin
1045,CRANE,ME,Crane,IN,A,"('Crane', 'IN')",38.8911588,-86.90389379999999,Martin
1046,CRANE,ME,Crane,IN,A,"('Crane', 'IN')",38.8911588,-86.90389379999999,Martin
1047,CRANE,OE,Crane,IN,A,"('Crane', 'IN')",38.8911588,-86.90389379999999,Martin
1048,NSWC DAM NECK,CPE,Virginia Beach,VA,A,"('Virginia Beach', 'VA')",36.8529263,-75.97798499999999,US
1049,ORS INC,CPE,Fishers,IN,A,"('Fishers', 'IN')",39.9567548,-86.01335,Hamilton
1050,PERFORMANCE VALIDATION,BE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1051,POWER SYSTEMS MANUFACTURING,ME,Jupiter,FL,A,"('Jupiter', 'FL')",26.9342246,-80.0942087,Palm Beach
1052,PROCTER & GAMBLE,CHE,Avenel,NJ,A,"('Avenel', 'NJ')",40.5803818,-74.28514690000002,Middlesex
1053,PROCTER & GAMBLE,EE,Alexandria,LA,A,"('Alexandria', 'LA')",31.3112936,-92.4451371,Rapides
1054,PROCTER & GAMBLE,ME,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton
1055,POWER SYSTEMS MANUFACTURING,ME,Jupiter,FL,A,"('Jupiter', 'FL')",26.9342246,-80.0942087,Palm Beach
1056,RAYTHEON,CPE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1057,RAYTHEON,CPE,Fort Wayne,IN,A,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen
1058,RAYTHEON,EE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1059,RAYTHEON,ME,Tucson,AZ,A,"('Tucson', 'AZ')",32.2217429,-110.926479,Pima
1060,RAYTHEON,ME,Woburn,MA,A,"('Woburn', 'MA')",42.4792618,-71.1522765,Middlesex
1061,RAYTHEON,ME,Tucson,AZ,A,"('Tucson', 'AZ')",32.2217429,-110.926479,Pima
1062,RAYTHEON,CPE,Fort Wayne,IN,A,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen
1063,RAYTHEON,ME,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1064,REALMED CORPORATION,SE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1065,RINCON RESEARCH CORPORATION,EE,Tucson,AZ,A,"('Tucson', 'AZ')",32.2217429,-110.926479,Pima
1066,ROLLS ROYCE,ME,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1067,RW ARMSTRONG,CE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1068,DEPTARTMENT OF DEFENSE,EE,Baltimore,MD,A,"('Baltimore', 'MD')",39.2903848,-76.6121893,US
1069,SIEMENS,ME,Orlando,FL,A,"('Orlando', 'FL')",28.5383355,-81.3792365,Orange
1070,SIEMENS,ME,Miami,FL,A,"('Miami', 'FL')",25.7889689,-80.2264393,Miami-Dade
1071,SIEMENS,ME,Orlando,FL,A,"('Orlando', 'FL')",28.5383355,-81.3792365,Orange
1072,SIEMENS,ME,Houston,TX,A,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
1073,SIMMA SOFTWARE INC.,CPE,Terre Haute,IN,A,"('Terre Haute', 'IN')",39.4667034,-87.41390919999999,Vigo
1074,SOUTHWEST RESEARCH INSTITUTE,ME,San Antonio,TX,A,"('San Antonio', 'TX')",29.4241219,-98.49362819999999,Bexar
1075,SOUTHWEST RESEARCH INSTITUTE,CPE,San Antonio,TX,A,"('San Antonio', 'TX')",29.4241219,-98.49362819999999,Bexar
1076,SOUTHWEST RESEARCH INSTITUTE,MA,San Antonio,TX,A,"('San Antonio', 'TX')",29.4241219,-98.49362819999999,Bexar
1077,SPX,ME,Rochester,NY,A,"('Rochester', 'NY')",43.16103,-77.6109219,Monroe
1078,ST. JUDE MEDICAL,BE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1079,STANLEY SECURITY,ME,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1080,STRAND ASSOCIATES,CHE,Columbus,IN,A,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
1081,STRYKER ORTHOPAEDICS,BE,Mahwah,NJ,A,"('Mahwah', 'NJ')",41.0886216,-74.1435843,Bergen
1082,SUNPOWER,EP,Athens,OH,A,"('Athens', 'OH')",39.3292396,-82.1012554,Athens
1083,TECHNOLOGY SERVICE CORP,EE,Bloomington,IN,A,"('Bloomington', 'IN')",39.165325,-86.52638569999999,Monroe
1084,TEXAS INSTRUMENTS,EE,Dallas,TX,A,"('Dallas', 'TX')",32.7801399,-96.80045109999999,Dallas
1085,THOMSON,CPE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1086,TOYOTA,ME,Erlanger,KY,A,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton
1087,TOYOTA,ME,Erlanger,KY,A,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton
1088,TOYOTA,ME,Erlanger,KY,A,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton
1089,TOYOTA,ME,Erlanger,KY,A,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton
1090,,ME,Michigan City,IN,A,"('Michigan City', 'IN')",41.70753939999999,-86.8950297,Laporte
1091,,ME,Pittsburgh,PA,A,"('Pittsburgh', 'PA')",40.44062479999999,-79.9958864,Allegheny
1092,,ME,Wright Patterson Afb,OH,A,"('Wright Patterson Afb', 'OH')",39.81858829999999,-84.0484601,Greene
1093,,CS,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton
1094,ARCHER DANIELS MIDLAND,CHE,Memphis,TN,O,"('Memphis', 'TN')",35.1495343,-90.0489801,Shelby
1095,DIVERSIFIED SYSTEMS,CHE,Indianapolis,IN,O,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1096,TIMKEN,ME,Canton,OH,O,"('Canton', 'OH')",40.79894729999999,-81.378447,Stark
1097,,ME,Pittsburgh,PA,O,"('Pittsburgh', 'PA')",40.44062479999999,-79.9958864,Allegheny
1098,,CE,Pittsburgh,PA,O,"('Pittsburgh', 'PA')",40.44062479999999,-79.9958864,Allegheny
1099,ARCHER DANIELS MIDLAND,CHE,Decatur,IL,R,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon
1100,AEROSPACE SYSTEMS CENTER,EE,Dayton,OH,R,"('Dayton', 'OH')",39.7589478,-84.1916069,Montgomery
1101,APRIMO,SE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1102,ARCHER DANIELS MIDLAND,CHE,Fosteria,OH,R,"('Fosteria', 'OH')",41.156998,-83.41687019999999,Seneca
1103,BELCAN,ME,Cincinnati,OH,R,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton
1104,BLUE HORSESHOE SOLUTIONS,SE,Carmel,IN,R,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton
1105,BLUE HORSESHOE SOLUTIONS,SE,Carmel,IN,R,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton
1106,BOSTON SCIENTIFIC,BE,Spencer,IN,R,"('Spencer', 'IN')",39.2867117,-86.7625058,Owen
1107,BURNS & MCDONNELL,ME,Kansas City,MO,R,"('Kansas City', 'MO')",39.0997265,-94.5785667,Jackson
1108,BURNS & MCDONNELL,ME,Kansas City,MO,R,"('Kansas City', 'MO')",39.0997265,-94.5785667,Jackson
1109,CASKATA,ME,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
1110,CATERPILLAR,CPE,Mossville,IL,R,"('Mossville', 'IL')",40.8171184,-89.5679474,Peoria
1111,CONOCOPHILLIPS,ME,Terre Haute,IN,R,"('Terre Haute', 'IN')",39.4667034,-87.41390919999999,Vigo
1112,CUMMINS,CPE,Columbus,IN,R,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
1113,CUMMINS,ME,Columbus,IN,R,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
1114,CUMMINS,ME,Columbus,IN,R,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
1115,CUMMINS,ME,Columbus,IN,R,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew
1116,DANNON,CHE,Minster,OH,R,"('Minster', 'OH')",40.3931033,-84.3760612,Auglaize
1117,DELPHI,CPE,Kokomo,IN,R,"('Kokomo', 'IN')",40.486427,-86.13360329999999,Howard
1118,DOW CHEMICAL,CHE,Midland,MI,R,"('Midland', 'MI')",43.6155825,-84.2472116,Midland
1119,DOW CHEMICAL,CHE,Midland,MI,R,"('Midland', 'MI')",43.6155825,-84.2472116,Midland
1120,DUKE ENERGY,EE,Edwardsport,IN,R,"('Edwardsport', 'IN')",38.811991,-87.2522367,Knox
1121,DUKE ENERGY,EE,Edwardsport,IN,R,"('Edwardsport', 'IN')",38.811991,-87.2522367,Knox
1122,DYNEGY,EE,Houston,TX,R,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
1123,EXTERRAN,ME,Houston,TX,R,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
1124,EXXON MOBIL,CHE,Houston,TX,R,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
1125,EXXON MOBIL,EE,Houston,TX,R,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
1126,EXXON MOBIL,ME,Fairfax,VA,R,"('Fairfax', 'VA')",38.84622359999999,-77.30637329999999,US
1127,GARMIN,EE,Olathe,KS,R,"('Olathe', 'KS')",38.8813958,-94.81912849999999,Johnson
1128,GENERAL CABLE,CHE,Marshall,TX,R,"('Marshall', 'TX')",32.5448714,-94.36741839999999,Harrison
1129,GENERAL MOTORS,ME,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1130,HALLIBURTON,ME,Odessa,TX,R,"('Odessa', 'TX')",31.8456816,-102.3676431,Ector
1131,INGERSOLL RAND,ME,Lexington,KY,R,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette
1132,INGERSOLL RAND,ME,Lexington,KY,R,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette
1133,INTERACTIVE INTELLIGENCE,CS,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1134,JOHNSON & JOHNSON,CHE,New Brunswick,NJ,R,"('New Brunswick', 'NJ')",40.4862157,-74.4518188,Middlesex
1135,LEXMARK,ME,Lexington,KY,R,"('Lexington', 'KY')",38.0405837,-84.5037164,Fayette
1136,LIBERTY MUTUAL,CS,Warsau,WI,R,"('Warsau', 'WI')",44.9591352,-89.6301221,Marathon
1137,LUTRON,CPE,Coopersburg,PA,R,"('Coopersburg', 'PA')",40.5114885,-75.390458,Lehigh
1138,MC DEAN,EE,Dulles,VA,R,"('Dulles', 'VA')",38.9516235,-77.44808139999999,Loudoun
1139,MD WESSLER & ASSOCIATES,CE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1140,MOFFATT & NICHOL,CE,Walnut Creek,CA,R,"('Walnut Creek', 'CA')",37.9100783,-122.0651819,Contra Costa
1141,NATIONAL INSTRUMENTS,CPE,Austin,TX,R,"('Austin', 'TX')",30.267153,-97.7430608,Travis
1142,NORTHROP GRUMMAN,EE,Baltimore,MD,R,"('Baltimore', 'MD')",39.2903848,-76.6121893,US
1143,NORTHROP GRUMMAN,CPE,Baltimore,MD,R,"('Baltimore', 'MD')",39.2903848,-76.6121893,US
1144,NORTHROP GRUMMAN,SE,Cincinnati,OH,R,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton
1145,NORTHROP GRUMMAN,CPE,Baltimore,MD,R,"('Baltimore', 'MD')",39.2903848,-76.6121893,US
1146,NSWC DAM NECK,CPE,Virginia Beach,VA,R,"('Virginia Beach', 'VA')",36.8529263,-75.97798499999999,US
1147,NSWC DAM NECK,CPE,Virginia Beach,VA,R,"('Virginia Beach', 'VA')",36.8529263,-75.97798499999999,US
1148,NUCOR STEEL,CE,Waterloo,IN,R,"('Waterloo', 'IN')",41.4319946,-85.0199666,Dekalb
1149,ON SEMICONDUCTOR,EE,East Greenwich,RI,R,"('East Greenwich', 'RI')",41.6455556,-71.47749999999999,Kent
1150,POWER SYSTEMS MANUFACTURING,ME,Jupiter,FL,R,"('Jupiter', 'FL')",26.9342246,-80.0942087,Palm Beach
1151,POWER SYSTEMS MANUFACTURING,ME,Jupiter,FL,R,"('Jupiter', 'FL')",26.9342246,-80.0942087,Palm Beach
1152,RAYTHEON,EE,Fort Wayne,IN,R,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen
1153,RAYTHEON,ME,Fort Wayne,IN,R,"('Fort Wayne', 'IN')",41.079273,-85.1393513,Allen
1154,RESEARCH IN MOTION,CPE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
1155,RESEARCH IN MOTION,ME,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.6297982,Cook
1156,ROCKWELL COLLINS,EE,Cedar Rapids,IA,R,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn
1157,ROCKWELL COLLINS,CPE,Cedar Rapids,IA,R,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn
1158,ROCKWELL COLLINS,SE,Cedar Rapids,IA,R,"('Cedar Rapids', 'IA')",41.9778795,-91.6656232,Linn
1159,ROLLS ROYCE,ME,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1160,RW ARMSTRONG,CE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion
1161,"SCHREIBER FOODS, INC.",BE,Shippensburg,PA,R,"('Shippensburg', 'PA')",40.0506453,-77.5202647,Cumberland
1162,SOFTWARE ENGINEERING PROFESSIONALS,SE,Carmel,IN,R,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton
1163,SOFTWARE ENGINEERING PROFESSIONALS,CS,Carmel,IN,R,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton
1164,SOLAR TURBINES,ME,San Diego,CA,R,"('San Diego', 'CA')",32.7153292,-117.1572551,San Diego
1165,SOUTHWEST RESEARCH INSTITUTE,EE,San Antonio,TX,R,"('San Antonio', 'TX')",29.4241219,-98.49362819999999,Bexar
1166,SOUTHWEST RESEARCH INSTITUTE,CPE,San Antonio,TX,R,"('San Antonio', 'TX')",29.4241219,-98.49362819999999,Bexar
1167,SOUTHWEST RESEARCH INSTITUTE,SE,San Antonio,TX,R,"('San Antonio', 'TX')",29.4241219,-98.49362819999999,Bexar
1168,TATE AND LYLE,CHE,Decatur,IL,R,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon
1169,TEXAS INSTRUMENTS,EE,Kansas City,MO,R,"('Kansas City', 'MO')",39.0997265,-94.5785667,Jackson
1170,TEXAS INSTRUMENTS,EE,Houston,TX,R,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
1171,TEXAS INSTRUMENTS,EE,Houston,TX,R,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
1172,UNITED SPACE ALLIANCE,ME,Houston,TX,R,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
1173,,CHE,Des Plaines,IL,R,"('Des Plaines', 'IL')",42.0333623,-87.88339909999999,Cook
1174,,ME,Houston,TX,R,"('Houston', 'TX')",29.7601927,-95.36938959999999,Harris
1175,,SE,Farmington Hills,MI,R,"('Farmington Hills', 'MI')",42.4989936,-83.3677168,Oakland
1176,CATERPILLAR,CPE,Peoria,IL,RESCINDED,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria
